Year,State,City,Length,Mode,Company
1897,Louisiana,New Orleans,17,,New Orleans & Carrollton Railroad Co.
1897,Louisiana,New Orleans,12,,St. Charles Street Railroad Co.
1897,Louisiana,New Orleans,16,,Canal & Claiborne Railroad Co.
1897,Louisiana,New Orleans,9.2,,Orleans Railroad Co.
1897,Louisiana,Shreveport,1.5,,Shreveport City Railroad Co.
1897,Louisiana,Shreveport,5.25,,Shreveport Railway & Land Improvement Co.
1897,Louisiana,Lake Charles,5,,Lake Charles Street Railway Co.
1897,Louisiana,Baton Rouge,4,,Home Electric Co.
1897,Maryland,Frederick City,8.25,Electric,Frederick & Middletown Railway Co
1897,Maryland,Hagerstown,13,Electric,Hagerstown Railway Co
1897,Maryland,Arundel on the Bay,1.75,Steam,Chesapeake & Columbia Street Railway Co
1897,Maryland,Baltimore,26,Electric,Baltimore City Passenger Railway Co
1898,Maryland,Baltimore,21,Cable,Baltimore City Passenger Railway Co
1897,Maryland,Baltimore,14,Electric,"Baltimore, Middle River & Sparrow's Point Electric Railway Co"
1897,Maryland,Baltimore,92.05,Electric,Baltimore Traction Co
1898,Maryland,Baltimore,1.77,Horse,Baltimore Traction Co
1899,Maryland,Baltimore,4.29,,Baltimore Traction Co
1897,Maryland,Baltimore,13,Electric,Central Passenger Railway Co
1897,Maryland,Baltimore,92.71,,City & Suburban Railway Co
1897,Maryland,Baltimore,78,Electric,Columbia & Maryland Railway Co
1898,Maryland,Baltimore,32,Horse,Columbia & Maryland Railway Co
1897,Maryland,Baltimore,3.5,Electric,Gwynn Falls Street Railway Co
1897,Maryland,Baltimore,12,Electric,"The Pikesville, Reisterstown & Emory Grove Railroad Co., of Baltimore County"
1897,Maryland,Cumberland,6.5,Electric,Cumberland Electric Railway Co
1897,Michigan,,3,,
1897,Michigan,,14.75,,
1897,Michigan,,7.2,,
1897,Michigan,,29,,
1897,Michigan,,12,,
1897,Michigan,,60,,
1897,Michigan,,4,,
1897,Michigan,,2,,
1897,Michigan,,7.5,,
1897,Michigan,,7,,
1897,Michigan,,12,,
1897,Michigan,,10,,
1897,Michigan,,3,,
1897,Michigan,,11,,
1897,Michigan,,6.5,,
1897,Michigan,,15,,
1897,Michigan,,4,,
1897,Michigan,,5,,
1897,Michigan,,31.75,,
1897,Michigan,,5.5,,
1897,Michigan,,4.25,,
1897,Michigan,,25,,
1897,Michigan,,15.5,,
1897,Michigan,,10.5,,
1897,Michigan,,4,,
1897,Michigan,,49.25,,
1897,Michigan,,1.75,,
1897,Missouri,St Louis,350.3,,
1897,Missouri,,11.5,,Carthage Horse Railway Co.
1897,Missouri,,3,,Clinton Street Railway Co.
1897,Missouri,,4.5,,Hannibal Railway Co.
1897,Missouri,,136,,Metropolitan Street Railway Co.
1897,Missouri,Kansas City,6.8,,Brooklyn Avenue Railway Co.
1897,Missouri,Kansas City,8,,North East Electric Railway Co.
1897,Missouri,Kansas City,11,,Westport And Waldo Railway.
1897,Missouri,Lexington ,3.5,,Lexington Street Railway Co.
1897,Missouri,"WEBB CITY, MO.",32,,Southwest Missouri Electric Railway Co
1897,Missouri,Sedalia,12,,"The Electric Railway, Light & Power Co. of Sedalia"
1897,Missouri,Springfield,15,,Springfield Traction Co.
1897,New Jersey,Asbury Park,22,,Atlantie Coast Electric Railroad 22
1897,New Jersey,Asbury Park,10.34,,Atlantic City Electric Railway
1897,New Jersey,Bound Brook,13,,The New York & Philadelphia Traction Co
1897,New Jersey,Bridgeton,17,,The Bridgeton & Millville Traction Co
1897,New Jersey,Brigantine Beach,6.25,,Brigantine Transportation Co.
1897,New Jersey,Burlington,7.15,,Birlington & Mount Holly Traction Railroad Co
1897,New Jersey,Camden,7,,Camden & Suburban Railway
1897,New Jersey,Camden,32,,Camden Hourse Railway Co
1897,New Jersey,Camden,23.1,,Caden Cloueester & Woolbury Railway
1897,New Jersey,Cape May,20.6,,"Cape May, Delaware BAY & Sewll's Pelay Railroad Co"
1897,New Jersey,Elizabeth,3.5,,Elizabeth Street Railway Co
1897,New Jersey,Fort Lee,9,,Bergen County Traction Co.
1897,New Jersey,Hoboken,50,,New Jersey Eelctric Railway Co.
1897,New Jersey,Jersey City,182,,North Jersey Street Railway Co.11
1897,New Jersey,Newark,50,,North Hudson County Railway
1897,New Jersey,Newark,18,,The Newark & South Orange Railway Co.
1897,New Jersey,Millville,3.64,,Millville Traction Co
1897,New Jersey,Mount Holly,4,,Mount Holly Street Railway
1897,New Jersey,New Brunswick,10,,Burnswick Traction Co.
1897,New Jersey,New Brunswick,14,,New Brunswick City Railway
1897,New Jersey,Orange,10,,Suburban Traction Co
1897,New Jersey,Orange,1.5,,Orange Mountain Traction Co
1897,New Jersey,Orange,3.2,,South Orange & Maplewood Street Railway Co
1897,New Jersey,Passaic,7,,Passale & Network Electric Traction Co.
1897,New Jersey,Paterson,36,,Paterson Railway Co
1897,New Jersey,Paterson,8,,Paterson Central Electric Railrad Co.
1897,New Jersey,Phillipsburg,3.62,,Phillipsburg Horse CAR Railroad
1897,New Jersey,Plainfield,9,,Plainfield Street Railway Co
1897,New Jersey,Point Pleasant,4,,Ray Wood & Point Pleasant Street Railways Co
1897,New Jersey,Rahway,8,,The Rahway Electric Co
1897,New Jersey,Red Bank,20,,"atantic Highland, Red Bank & Long Branch Electric Railway Co"
1897,New Jersey,Woodbridge,4.7,,Woodbridge & Sewaren Electric Street Railway
1897,New York,Albany,34.3,Electric,The Albany Railway
1897,New York,Amsterdam,4.93,Electric,Amsterdam Street Railroad
1897,New York,Auburn,10.34,Electric,Auburn City Railroad Co. 
1897,New York,Babylon,1.53,Horse,The Babylon Railroad Co.
1897,New York,Binghamton,27,Electric,Binghamton Railroad Co. 
1897,New York,Brooklyn,175,Electric,Brooklyn Heights R. R. Co.
1897,New York,Brooklyn,29.1,Horse,Brooklyn Heights R. R. Co.
1897,New York,Brooklyn,1.17,Cable,Brooklyn Heights R. R. Co.
1897,New York,Brooklyn,204.24,Electric,Brooklyn City R. R. Co.
1897,New York,Brooklyn,45,Electric,"Brooklyn, Queens Co. & Suburban R. R. Co."
1897,New York,Brooklyn,21.8,Electric,Atlantic Ave. R. R. Co.
1897,New York,Brooklyn,17.1,Horse,Atlantic Ave. R. R. Co.
1897,New York,Brooklyn,6.64,Electric,"Brooklyn, Bath & West End R. R. Co."
1897,New York,Brooklyn,25.01,Electric,Coney Island & Brooklyn R. R. Co.
1897,New York,Brooklyn,21.4,Electric,Brooklyn City & Newtown R. R. Co.
1897,New York,Brooklyn,2.5,Horse,Van Brunt St. & Erie Basin R. R. Co.
1897,New York,Buffalo,76.99,Electric,Buffalo Railway Co.
1897,New York,Buffalo,83.12,Electric,Crosstown Street Railway Co. of Buffalo
1897,New York,Buffalo,30,Electric,Buffalo & Niagra Falls Railway Co.
1897,New York,Buffalo,12,Electric,Buffalo Traction Co.
1897,New York,Canandaigua,3,Electric,Canandigua Electric Light & Railroad Co.
1897,New York,City Island,3.5,Horse,Pelham Park Railroad Co.
1897,New York,City Island,2,Horse,City Island Railroad
1897,New York,Cohoes,4.5,Electric,Cohoes City Electric Railway Co.
1897,New York,Cortland,11.43,Electric,Cortland & Homer Horse Railroad Co.
1897,New York,Deerfield,1.8,Horse,Deerfield & Utica Railroad Co. 
1897,New York,Elmira,14.89,Electric,Elmira & Horseheads Railway Co. 
1897,New York,Elmira,9,Electric,West Side Railroad Co. 
1897,New York,Fishkill,3.25,Electric,Citizens' Street Railroad Co.
1897,New York,Fredonia,3.7,Electric,Dunkirk & Fredonia Railroad Co.
1897,New York,Geneva,17,Electric,"Geneva, Waterloo, Seneca Falls & Cayuga Lake Traction Co."
1897,New York,Glens Falls,10.6,Electric,"Glen Falls, Sandy Hill & Fort Edward Street Railway Co."
1897,New York,Gloversville,21.5,Electric,"Fonda, Johnstown & Gloversville Railroad Co."
1897,New York,Gloversville,4.1,Electric,"Johnstown, Gloversville & Kinsboro Horse Railroad Co."
1897,New York,Hoosick Falls,5.15,Electric,Hoosick Railway Co.
1897,New York,Hornellsville,5.06,Electric,The Hornellsville Electric Railway Co.
1897,New York,Hornellsville,4.5,Electric,Hornellsville & Canisteo Railway Co.
1897,New York,Hudson,2.4,Electric,Hudson Electric Railway Co.
1897,New York,Huntington,3,Horse,Huntington Railroad Co.
1897,New York,Ithaca,8.5,Electric,Ithaca Street Railway Co.
1897,New York,Jamestown,20,Electric,The Jamestown Street Railway Co.
1897,New York,Kingston ,2.85,Electric,Kingston City Railroad Co.
1897,New York,Kingston ,4.58,Electric,Colonial City Traction Co.
1897,New York,Larchmont,1.5,Horse,The Larchmont Horse Railway Co.
1897,New York,Lewiston ,10,Electric,Lewiston & Yongston Frontier Railroad Co.
1897,New York,Lockport,5.5,Electric,Lock City Electric Railroad Co.
1897,New York,Long Island City,60,Electric,New York & Queens County Railway Co.
1897,New York,Middletown,12.47,Electric,Middletown-Goshen Traction Co.
1897,New York,Mohawk,6,Electric,"Herkimer, Mohawk, Ilion & Frankfort Electric Railway Co."
1897,New York,Mount Vermon,2.1,Horse,North Mount Vernon Railway Co. 
1897,New York,New York,14.4,Horse,Bleeker Street & Fulton Ferry R. R. Co.
1897,New York,New York,13,Horse,Broadway & Seventh Ave R. R. Co.
1897,New York,New York,11.7,Horse,Central Crosstown R. R. Co.
1897,New York,New York,26.59,Horse,"Central Park, North & East River R. R. Co."
1897,New York,New York,20.26,Horse,Christopher & Tenth St. R. R. Co.
1897,New York,New York,21,Horse,Eighth Ave. R. R. Co.
1897,New York,New York,9.81,Horse,42nd St. & Grand St Ferry R. R. Co.
1897,New York,New York,24.9,Horse,"42nd St., Manhattanville & St. M. Ave. Ry. Co."
1897,New York,New York,1,Horse,Fulton Street Railroad Co.
1897,New York,New York,148.96,Horse,Metropolitan Street Railway Co.
1897,New York,New York,32.12,Cable,Metropolitan Street Railway Co.
1897,New York,New York,16,Horse,Ninth Avenue R. R. Co.
1897,New York,New York,31.33,Horse,Second Ave. R. R. Co.
1897,New York,New York,11.4,Horse,Sixth Avenue R. R. Co.
1897,New York,New York,28.4,Cable,The Third Ave. R. R. Co.
1897,New York,New York,6.98,Horse,Thirty-fourth Street Crosstown Railway
1897,New York,New York,4.85,Horse,28th & 29th Streets Crosstown Railway Co.
1897,New York,New York,19.84,Horse,23rd Street Ry. Co.
1897,New York,New York,34.12,Electric,Union Ry. Co
1897,New York,New York,16.54,Horse,Westchester Electric R. R. Co.
1897,New York,Newburgh,19,Electric,Newburgh Electric Railway Co.
1897,New York,Niagra Falls,16.41,Electric,The Niagra Falls & Suspension Bridge Railway Co.
1897,New York,Niagra Falls,7,Electric,Niagra Falls & Lewiston Railway Co.
1897,New York,Niagra Falls,1.75,Electric,"Niagra Falls, Whirlpool & Northern Railway Co."
1897,New York,Ogdensburg,12,Electric,Ogdensburg Street Railway Co.
1897,New York,Olean,6.36,Electric,Olean Street Railway Co.
1897,New York,Oneida,1.5,Horse,Oneida Railway Co.
1897,New York,Oneonta,2.25,Horse,Oneonta Street Railway Co.
1897,New York,Oswego,12.25,Electric,Oswego Street Railway Co.
1897,New York,Plattsburgh,6.5,Electric,Plattsburgh Traction Co.
1897,New York,Poughkeepsie,18,Electric,City Railroad of Poughkeepsie
1897,New York,Rochester,4.5,Electric,Irondequolt Park Railroad Co.
1897,New York,Rochester,77.45,Electric,Rochester Railway Co.
1897,New York,Rochester,8.76,Electric,Rochester Electric Railway Co.
1897,New York,Rochester,9,Electric,Rochester & Irondequoit Railroad Co.
1897,New York,Rochester,7.75,Electric,"Rochester, Charlotte & Manitou Co."
1897,New York,Rockaway,1.25,Horse,Rockaway Village Railroad Co.
1897,New York,Rome,6.75,Horse,Rome City Street Railway Co.
1897,New York,Saratoga,10.1,Electric,Saratoga Traction Co.
1897,New York,Schenectady,4.87,Electric,Schenectady Railway Co.
1897,New York,Sea Cliff,0.181,Cable,Sea Cliff Inclined Cable Railway Co.
1897,New York,Sing Sing,3,Electric,Ossining Electric Railway Co.
1897,New York,Staten Island,30,Electric,Staten Island Electric Railroad Co.
1897,New York,Staten Island,25,Electric,Staten Island Midland Railroad Co.
1897,New York,Staten Island,1.67,Electric,Staten Island Traction Co.
1897,New York,Stillwater,4.42,Electric,Stillwater & Mechiesville Street Railway Co.
1897,New York,Syracuse,63,Electric,Syracuse Rapid Transit Railway Co.
1897,New York,Syracuse,10,Electric,Syracuse & East Side Railway Co.
1897,New York,Tonawanda,9.5,Electric,"Buffalo, Tonawanda & Niagra Falls Electric Railroad"
1897,New York,Tonawanda,8.99,Electric,"Buffalo, Kenmore & Tonawanda Electric Railroad Co."
1897,New York,Tonawanda,6,Electric,"Buffalo, North Main Street & Tonawanda Electric Railroad Co."
1897,New York,Troy,35,Electric,Troy City Railway
1897,New York,Troy,9,Electric,Troy & New England Railroad Co.
1897,New York,Utica,23,Electric,Utica Belt Line Street Railroad Co.
1897,New York,Utica,3.08,Electric,Utica & Mohawk Railroad Co.
1897,New York,Watertown,6.25,Electric,Watertown & Brownsville Street Railway Co.
1897,New York,Waverly,9,Electric,"Waverly, Sayre & Athens Traction Co."
1897,New York,Whiteplains,5.25,Electric,"New York, Elmford & White Plans Railway Co."
1897,New York,Williamsville,4.58,Electric,Buffalo & Williamsville Electric Railway Co.
1897,New York,Yonkers,11.21,Electric,The Yonkers Railroad Co.
1897,Minnesota,Duluth,72.7,,
1897,Minnesota,Minneapolis,232.469,,
1897,Minnesota,St. Cloud,7.33,,
1897,Minnesota,Winona,4,,
1897,California,ALAMEDA,23,,
1897,California,EUREKA,4.5,,
1897,California,FRESNO,4.5,Horse,Fresno Railroad Co.
1897,California,Los Angeles ,73.66,Electric,Los Angeles Railway Co. successor of Los Angeles Consolidated Electric Railway Co
1897,California,Los Angeles ,45,Electric,Pasadena & Pacific Railway Co
1897,California,Los Angeles ,4.75,Cable,Temple Street Cable Railway Co.
1897,California,Los Angeles ,10,Electric,Main Street & Agricultural Park Railroad Co.
1897,California,Los Angeles ,14.3,Electric,Los Angeles Traction Co.
1897,California,Marysville,4,,
1897,California,Monterey,5,,
1897,California,Oakland,116.95,,
1897,California,Ontarioa,8.33,,
1897,California,Pasadena,47.5,,
1897,California,Paso robles,5,,
1897,California,POMONA,4,,
1897,California,REDLANDS,2.5,,
1897,California,RIVERSIDE,14,,
1897,California,SACRAMENTO,24.5,Electric,"Sacramento Electric, Gas & Railway Co"
1897,California,SAN Bernardino,3.13,,
1897,California,San Diego,20,Electric,San Diego Electric Railway Co.
1897,California,San Diego,10,Steam,"San Diego, Old Town & Pacific Beach Railroad Co."
1897,California,San Diego,4,Steam,"San Diego, Pacific Beach & La Jolla Railway Co."
1897,California,San Diego,5,Electric,Citizen's Traction Co.
1897,California,San Francisco,11.5,Cable,California Street Cable Railroad Co
1897,California,San Francisco,8,Cable,Geary Street Park & Ocean Railroad Co.
1897,California,San Francisco,60.51,Cable,Market Street Railway Co.
1897,California,San Francisco,26.89,Horse,Market Street Railway Co.
1897,California,San Francisco,19.74,Steam,Market Street Railway Co.
1897,California,San Francisco,82.85,Electric,Market Street Railway Co.
1897,California,San Francisco,7.5,Cable,Presidio & Ferries Railroad Co
1897,California,San Francisco,2,Horse,Presidio & Ferries Railroad Co
1897,California,San Francisco,2,Steam,Presidio & Ferries Railroad Co
1897,California,San Francisco,27,Electric,San Francisco & San Mateo Railway Co
1897,California,San Francisco,9.85,Electric,Sutro Railroad Co.
1897,California,San Francisco,11.5,Cable,Sutter Street Railway Co.
1897,California,San Francisco,1.5,Horse,Sutter Street Railway Co.
1897,California,San Jose,12,Electric,San Jose & Santa Clara Railroad Co.
1897,California,San Jose,17,Electric,San Jose Railroad Co.
1897,California,San Jose,2.5,Horse,Willow Glen Railroad.
1897,California,San LUIS OBISPO,2.5,,
1897,California,Santa Barbara,9,,
1897,California,Santa Cruz,8,,
1897,California,Santa Rosa,8.5,,
1897,California,Stockton,12,Electric,Stockton Electric Railway Co.
1897,California,Woodland,1,,
1897,Tennessee,Bristol ,7,,
1897,Tennessee,Chattanooga,61.25,,
1897,Tennessee,Clarksville,5.5,,
1897,Tennessee,Cleveland,2,,
1897,Tennessee,Jackson,8,,
1897,Tennessee,Johnson City,4,,
1897,Tennessee,Knoxville,31,,
1897,Tennessee,Memphis,61.5,,
1897,Tennessee,Nashville,66.18,,
1897,Texas,AUSTIN,13.5,Electric,
1897,Texas,CORPUS CHRISTI,6.25,Horse,
1897,Texas,DALLAS.,64,Electric,
1897,Texas,DENISON,2,Electric,
1897,Texas,EL PASO.,7.5,Horse,
1897,Texas,FORT WORTH,31.5,Electric,
1897,Texas,GAINVILLE,3.5,Horse,
1897,Texas,GALVESTON,41.5,Electric,
1897,Texas,HOUSTON.,36,Electric,
1897,Texas,LAREDO.,3.88,Electric,
1897,Texas,LONGVIEW,1,Horse,
1897,Texas,Paris,4.5,Horse,
1897,Texas,SAN ANTONIO,60.8,Electric,
1897,Texas,SHERMAN,4.5,Electric,
1898,Texas,SHERMAN,4,Horse,
1897,Texas,WACO,25,Electric,
1897,Texas,WAXAHCHIE,3.5,Horse,
1897,Texas,Weathford,4,Horse,
1897,Vermont,Bennington,6.5,,
1897,Vermont,Brattleboro,5,,
1897,Vermont,Burlington,15,,
1897,Vermont,Rutland,8,,
1897,Vermont,Springfield,5,,
1897,Virginia,Alexandria,25.84,,"Washington, Alexandria & Mt. Vernon Electric Railway Co"
1897,Virginia,Charlottesville,3.5,,Piedmont Improvement & Construction Co
1897,Virginia,Danville,3,,Danville Street Car Co.
1897,Virginia,"Hampton, Newport",3.5,,Hampton & Old Point Railway Co.
1897,Virginia,Norfolk,20,,Norfolk Street Railroad Co
1897,Virginia,Norfolk,12,,Norfolk & Ocean View Railroad Co.
1897,Virginia,Norfolk,4,,Port Norfolk Electric Railway Co
1897,Virginia,LYNCHBURG,5.5,,Lynchburg Electric Railway & Light Co.
1897,Virginia,LYNCHBURG,5.5,,Lynchburg & Rivermont Street Railway Co.
1897,Virginia,Petersburg,3.25,,Petersburg Street Railway Co.
1897,Virginia,Richmond,50,,Richmond Passenger & Power Co.
1897,Virginia,Richmond,18,,Richmond Traction Co.
1897,Virginia,ROANOKE,22,,Roanoke Street Railway Co.
1897,Virginia,STAUNTON,7.5,,City Street Car Co.
1897,Washington,Everett,11.75,,
1897,Washington,Fairhaven,18.5,,
1897,Washington,New Whatcom,4,,
1897,Washington,Olympia,4,,
1897,Washington,Seattle,14.4,,Pacific Northeast Traction
1897,Washington,Seattle,4.5,,Puget Sound Traction L&P
1897,Washington,Seattle,12.75,,Seattle Munic St.Ry.
1897,Washington,Seattle,57.5,,Seattle & Rainer Valley Railway
1897,Washington,Spokane,31.25,,Spokane & Inland
1897,Washington,Spokane,2,,Washingtou Water
1897,Washington,Tacoma,48,,Pacific Traction
1897,Washington,Tacoma,13,,Puget Sound Elec. Ry.
1897,Washington,Vancouver,3,,
1897,Washington,Walla Walla,2,,
1897,Illinois,Chicago,1012,,
1897,Illinois,ALTON,9,,
1897,Illinois,AURORA,18,,
1897,Illinois,BELLEVILLE,4.5,,
1897,Illinois,BLOOMINGTON,11,,
1897,Illinois,CAIRO,4,,
1897,Illinois,CENTRALIA,3,,
1897,Illinois,CHAMPAIGN,11,,
1897,Illinois,CHILLICOTHE,3.5,,
1897,Illinois,DANVILLE,9,,
1897,Illinois,DECATUR,13.5,,
1897,Illinois,DU QUOIN,3,,
1897,Illinois,ELGIN,12,,
1897,Illinois,FREEPORT,6,,
1897,Illinois,GALESBURG,9,,
1897,Illinois,HARVEY,3,,
1897,Illinois,JACKSONVILLE,5,,
1897,Illinois,JOLIET,16,,
1897,Illinois,KANKAKEE,8,,
1897,Illinois,LA SALLE,12,,
1897,Illinois,LINCOLN,6,,
1897,Illinois,MECHANICSBURG,3.5,,
1897,Illinois,MOLINE,5,,
1897,Illinois,OTTAWA,8,,
1897,Illinois,PEORIA,41,,
1897,Illinois,QUINCY,13,,
1897,Illinois,ROCKFORD,15,,
1897,Illinois,SPRINGFIELD,20,,
1897,Illinois,STREATOR,6.25,,
1897,Illinois,VENICE,5.2,,
1897,Illinois,WAUKEGAN,5,,
1897,Oregon,Astoria,3,,Astoria Street Railway Co.
1897,Oregon,Portland,32,,Portland Ry. Co.
1897,Oregon,Portland,41,,City & Suburban Railway Co.
1897,Oregon,Portland,18,,East Side Railway Co.
1897,Oregon,Portland,1,,City & West Portland Park Motor Co.
1897,Oregon,Portland,5,,Portland Traction Co.
1897,Oregon,Portland,2.6,,Barnes Heights & Cornell Mountain Ry. Co.
1897,Oregon,Portland,2.6,,Barnes Heights & Cornell Mountain Ry. Co.
1897,Oregon,Salem,11,,Salem Light & Traction Co.
1897,Indiana,Anderson,11,Electric,Anderson Electric Street Railway Co.
1897,Indiana,Columbus,6.5,Electric,(John S.) Crump’s Street Railway.
