Year,State,City,Miles,Company
1910,Pennsylvania,Montoursville,5.5,Montoursville Passenger Railway Co.
1910,Pennsylvania,Nanticoke,9.5,People'S Street Railway Co.
1910,Pennsylvania,Nazareth,5.42,Allen Street Railway Co.
1910,Pennsylvania,New Castle,11.94,New Castle & Lowell Railroad Co.
1910,Pennsylvania,Newtown,26.54,Bucks County Electric Railway Co.
1910,Pennsylvania,Newtown,5.4,Newtown & Yardley Street Railway Co.
1910,Pennsylvania,Norristown,4.05,Citizens' Passenger Railway Co.
1910,Pennsylvania,Norristown,5.5,Conshohocken Railway Co.
1910,Pennsylvania,Norristown,1.5,Montgomery County Passenger Railway Co.
1910,Pennsylvania,Norristown,17,Montgomery County Rapid Transit Co
1910,Pennsylvania,Norristown,14,Montgomery Traction Co.
1910,Pennsylvania,Norristown,4.25,Norristown Passenger Railway Co.
1910,Pennsylvania,Norristown,57,Schuylkill Valley Traction Co.
1910,Pennsylvania,Oil City,34.76,Citizens' Traction Co.
1910,Pennsylvania,Oxford,14,"Oxford, Cochranville & Parkersburg Electric Railway"
1910,Pennsylvania,Patton,12,Northern Cambria Street Railway Co.
1910,Pennsylvania,Philadelphia,316,American Railways Co.
1910,Pennsylvania,Philadelphia,3.34,Ardmore & Llanerch Street Railway Co.
1910,Pennsylvania,Philadelphia,14.7,Delaware County & Philadelphia Electric Railwayco.
1910,Pennsylvania,Philadelphia,10,Fairmount Park Transportation Co.
1910,Pennsylvania,Philadelphia,26.11,Fairmount Park Transportation Co.
1910,Pennsylvania,Philadelphia,8.6,Fairmount Park Transportation Co.
1910,Pennsylvania,Philadelphia,16.18,"Holmesburg, Tacony & Frankford Electric Railway Co."
1910,Pennsylvania,Philadelphia,21.09,Philadelphia & Western Railway Co.
1910,Pennsylvania,Philadelphia,27,Philadelphia & Western Railway Co.
1910,Pennsylvania,Philadelphia,619.95,Philadelphia Rapid Transit Co.
1910,Pennsylvania,Philadelphia,20.6,"Roxborough, Chestnut Hill & Norristown Railway Co."
1910,Pennsylvania,Philadelphia,16,Southwestern Street Railway Co.
1910,Pennsylvania,Philadelphia,3.5,Wissahickon Electric Passenger Railway Co.
1910,Pennsylvania,Philipsburg,13,Centre & Clearfield Street Railway Co.
1910,Pennsylvania,Pittsburg,10,Ardmore Street Railway
1910,Pennsylvania,Pittsburg,5.42,Ben Avon &. Emsworth Street Railway Co.
1910,Pennsylvania,Pittsburg,9.2,Central Traction Co.
1910,Pennsylvania,Pittsburg,32,Citizens' Traction Co.
1910,Pennsylvania,Pittsburg,7.1,East Mckeesport Street Railway Co.
1910,Pennsylvania,Pittsburg,64.21,Monongahela Street Railway Co.
1910,Pennsylvania,Pittsburg,3.33,Morningside Electric Street Railway Co.
1910,Pennsylvania,Pittsburg,12,Mount Washington Street Railway Co.
1910,Pennsylvania,Pittsburg,5,Oakdale & Mcdonald Street Railway Co.
1910,Pennsylvania,Pittsburg,14.95,Pittsburg & Beaver Street Railway Co.
1910,Pennsylvania,Pittsburg,27.86,Pittsburg & Beaver Street Railway Co.
1910,Pennsylvania,Pittsburg,29,Pittsburg & Birmingham Traction Co.
1910,Pennsylvania,Pittsburg,40.28,Pittsburg & Charleroi Street Railway Co.
1910,Pennsylvania,Pittsburg,9,Pittsburg & Westmoreland Railway Co.
1910,Pennsylvania,Pittsburg,545.92,Pittsburg Railways Co.
1910,Pennsylvania,Pittsburg,84,"Pittsburg, Harmony,Butler & New Castle Railway Co."
1910,Pennsylvania,Pittsburg,231,Second Avenue Traction Co.
1910,Pennsylvania,Pittsburg,11.54,Suburban Rapid Transit Street Railway Co.
1910,Pennsylvania,Pittsburg,122,West Penn Railways Co.
1910,Pennsylvania,Pittsburg,7,Westmoreland County Railway Co.
1910,Pennsylvania,Plymouth,3.5,Plymouth & Larksville Railway Co.
1910,Pennsylvania,Pottstown,12,Boyertown & Pottstown Railway Co.
1910,Pennsylvania,Pottstown,6.7,Pottstown & Reading Street Railway Co.
1910,Pennsylvania,Pottsville,70.97,Eastern Pennsylvania Railways. Co.
1910,Pennsylvania,Punxsutawney,36,Jefferson Traction Co.
1910,Pennsylvania,Quakertown,10.5,Quakertown Traction Co.
1910,Pennsylvania,Reading,7.5,Reading & South Western Street Railway Co.
1910,Pennsylvania,Reading,90,United Traction Co.
1910,Pennsylvania,Scranton,49.69,Lackawanna & Wyoming Valley Railroad Co.
1910,Pennsylvania,Scranton,22.4,Northern Electric Street Railway Co.
1910,Pennsylvania,Scranton,41.7,Scranton Railway Co.
1910,Pennsylvania,Shamokin,15,Shamokin & Edgewood Electric Railway Co.
1910,Pennsylvania,Shamokin,18.3,Shamokin & Mt. Carmel Transit Co.
1910,Pennsylvania,Sharon,17,Sharon & New Castle Railways. Co.
1910,Pennsylvania,Sharon,35.65,Sharon & Wheatland Street Railway Co.
1910,Pennsylvania,South Bethlehem,7,South Bethlehem & Saucon Street Railway Co.
1910,Pennsylvania,Spring City,7.1,Montgomery & Chester Electric Railway Co.
1910,Pennsylvania,Stroudsburg,2.75,Stroudsburg Passenger Railway Co.
1910,Pennsylvania,Sunbury,7,Sunbury & Northumberland Electric Railway Co.
1910,Pennsylvania,Sunbury,7,Sunbury & Selinsgrove Electric Street Railway Co.
1910,Pennsylvania,Tarentum,22.1,Alleghany Valley Street Railway Co.
1910,Pennsylvania,Titusville,3.5,Crawford County Street Railway Co.
1910,Pennsylvania,Titusville,22,Titusville Electric Traction Co.
1910,Pennsylvania,Trappe,13.35,Trappe & Limerick Street Railway Co.
1910,Pennsylvania,Uniontown,1.99,Fairchance & Smithfield Traction Co.
1910,Pennsylvania,Warren,20.25,Warren Street Railway Co.
1910,Pennsylvania,West Chester,27,West Chester Street Railway Co.
1910,Pennsylvania,West Chester,29.24,West Chester Street Railway Co.
1910,Pennsylvania,West Fairview,6,West Fairvicw & Marysville Electric Street Railway Co.
1910,Pennsylvania,Wheatland,3.34,Wheatland Street Railway Co.
1910,Pennsylvania,Wilkes-Barre,90,"Wilkes-Barre, Dallas & Harvey'S Lake Railway Co."
1910,Pennsylvania,Wilkes-Barre,13,"Wilkes-Barre, Dallas & Harvey'S Lake Railway Co."
1910,Pennsylvania,Williamsport,2.8,East End Passenger Railway Co.
1910,Pennsylvania,Williamsport,1.8,"South Side	Passenger Railway Co."
1910,Pennsylvania,Williamsport,4.75,Vallamont Traction Co.
1910,Pennsylvania,Williamsport,8.5,Williamsport Passenger Railway Co.
1910,Pennsylvania,Yardley,17,"Trenton, New Hope And Lambertville Street Railway Co."
1910,Pennsylvania,York,80.53,York Railways.
1910,Pennsylvania,Youngsville,11,Warren County Traction Co.
1910,Philippine Islands,Manila,40,Manila Electric Railroad& Light Corporation
1910,Puerto Rico,Mayaguez,3.13,"Socledad Anonima Tranvias De,Mayaguez."
1910,Puerto Rico,Ponce,4.8,Ponce Electric Co.
1910,Puerto Rico,San Juan,9.75,Porto Rico Railway Co.
1910,Quebec,Levis,10.25,Levis County Railway Co.
1910,Quebec,Montreal,30.22,Montreal Park & Island Railway Co.
1910,Quebec,Montreal,141.7,Montreal Street Railway Co.
1910,Quebec,Montreal,45,Montreal Street Railway Co.
1910,Quebec,Quebec,56.22,"Quebec Railway, Light, Heat & Tower Co."
1910,Quebec,Sherbrooke,7.75,Sherbrooke Street Railway Co.
1910,Rhode Island,Newport,20.6,Newport & Fall River Street Railway Co.
1910,Rhode Island,Newport,14.5,Newport & Providence Railway Co.
1910,Rhode Island,Providence,27.715,Providence & Danielson Railway Co.
1910,Rhode Island,Providence,33,"Providence, Warren & Bristol Railroad"
1910,Rhode Island,Providence,318.8,Rhode Island Co.
1910,Rhode Island,Wakefield,20.6,Sea View Railroad Co
1910,Rhode Island,Westerly,6.23,Pawcatuck Valley Street Railway Co.
1910,South Carolina,Anderson,18.9,Anderson Traction Co.
1910,South Carolina,Charleston,41,"Charleston Consolidated Railway,Gas & Electric Co."
1910,South Carolina,Columbia,25,"Columbia Electric Street Railway, Light & Power Co."
1910,South Carolina,Greenville,14,Greenville Traction Co.
1910,South Carolina,Rock Hill,1.5,"Rock Hill Water Supply, Electric Light & Street Railway Co."
1910,South Carolina,Spartanburg,16.5,"Spartanburg Railway, Gas & Electric Co."
1910,South Dakota,Deadwood,4,"Chicago, Burlington & Quincy Railroad Co."
1910,South Dakota,Sioux Falls,9,Sioux Falls Traction System.
1910,Tennessee,Bristol,6,Bristol Gas & Electric Co.
1910,Tennessee,Chattanooga,54,Chattanooga Railway & Light Co.
1910,Tennessee,Chattanooga,5,Lookout Mountain Railway Co.
1910,Tennessee,Clarksville,5.5,Clarksville Railway & Light Co.
1910,Tennessee,Jackson,6.25,Jackson Railway & Light Co.
1910,Tennessee,Johnson City,4,Johnson City Traction Co.
1910,Tennessee,Knoxville,6,Fountain City Railway Co.
1910,Tennessee,Knoxville,41,Knoxville Railway & Light Co.
1910,Tennessee,Memphis,4,Lake View Traction Co.
1910,Tennessee,Memphis,110,Memphis Street Railway Co.
1910,Tennessee,Nashville,17.7,Nashville Interurban Railway Co.
1910,Tennessee,Nashville,81,Nashville Railway & Light Co.
1910,Texas,Austin,16.2,Austin Electric Railway Co.
1910,Texas,Beaumont,12,Beaumont Traction Co.
1910,Texas,Bonham,2.5,"Bonham Electric Railway, Light & Power Co."
1910,Texas,Bonham,9,"Bonham Electric Railway, Light & Power Co."
1910,Texas,Corsicana,4,Corsicana Transit Co.
1910,Texas,Dallas,59.8,Dallas Electric Corporation
1910,Texas,Dallas,62.9,Texas Traction Co.
1910,Texas,Denton,2,Denton Traction Co.
1910,Texas,El Paso,32.9,El Paso Electric Co.
1910,Texas,Fort Worth,15,Citizens' Railway & Light Co.
1910,Texas,Fort Worth,86.4,Northern Texas Electric Co.
1910,Texas,Gainsville,39,"Gainsville, Whitesboro & Sherman Street Railway Co."
1910,Texas,Galveston,35.1,Galveston Electric Co.
1910,Texas,Houston,5,Houston Electric Co.
1910,Texas,Laredo,5.5,Laredo Electric & Railway Co.
1910,Texas,Longview,1,Longview & Junction Street Railway
1910,Texas,Marshall,1,Marshall Traction Co.
1910,Texas,Mineral Wells,2,Mineral Wells & Lakewood Park Street Railway
1910,Texas,Mineral Wells,6,Mineral Wells & Lakewood Park Street Railway
1910,Texas,Paris,5,Paris Transit Co.
1910,Texas,Port Arthur,7,Port Arthur Traction Co.
1910,Texas,San Angelo,5,San Angelo Street Railway Co.
1910,Texas,San Antonio,62,San Antonio Traction Co.
1910,Texas,Sherman,16,Denison & Sherman Railway Co.
1910,Texas,Temple,14.3,Belton-Temple Traction Co.
1910,Texas,Temple,16,Belton-Temple Traction Co.
1910,Texas,Uvalde,4,Uralde & Leona Talley Interurban Railway Co.
1910,Texas,Waxahachie,3.5,Waxahachie Street Railway Co.
1910,Texas,Wichita Falls,8,Wichita Falls Traction Co.
1910,Trinidad,Port Spain,14,Trinidad Electric Co.
1910,Utah,Ogden,30,Ogden Rapid Transit Co.
1910,Utah,Salt Lake City,101.52,Consolidated Railway & Power Co.
1910,Utah,Salt Lake City,14,Emigration Canon Railroad Co.
1910,Utah,Salt Lake City,55,Salt Lake & Ogden Railway Co.
1910,Vermont,Barre,9.5,Barre & Montpelier Traction & Power Co.
1910,Vermont,Bellows Falls,7.5,Bellows Falls & Saxton'S River Electric Railroad Co.
1910,Vermont,Brattleboro,5,Twin State Gas & Electric Co.
1910,Vermont,Burlington,5,Burlington & Southeastern Railway Co.
1910,Vermont,Burlington,11,Burlington Traction Co.
1910,Vermont,Burlington,5,Military Post Street Railway Co.
1910,Vermont,Springfield,9,Springfield Electric Railway Co.
1910,Vermont,St. Albans,13,St. Albans Street Railway
1910,Vermont,St. Albans,25,"Rutland Railway, Light & Power Co."
1910,Vermont,Stowe,12,Mount Mansfield Electric Railroad Co.
1910,Virginia,Charlottesville,3.15,Charlottesville & Albemarie Railway Co.
1910,Virginia,Danville,7,Danville Railway & Electric Co.
1910,Virginia,Graham,5.74,Bluestone Traction Co.
1910,Virginia,Lynchburg,14.11,Lynchburg Traction & Light Co.
1910,Virginia,Newport News,10.1,"Citizens' Railway, Light & Power Co."
1910,Virginia,Newport News,13.16,Hampton Roads Traction Co.
1910,Virginia,Newport News,27.74,Newport News & Old Point Railway & Electric Co.
1910,Virginia,Norfolk,138.19,Norfolk & Portsmouth Traction Co.
1910,Virginia,Norfolk,48,Norfolk & Southern Railway Co.
1910,Virginia,Norfolk,4.5,Norfolk City A' Suburban Railway Co.
1910,Virginia,Radford,2.64,Radford Water-Power Co.
1910,Virginia,Richmond,14.8,Richmond & Chesapeake Bay Railway Co.
1910,Virginia,Richmond,119.94,Virginia Railway & Power Co.
1910,Virginia,Roanoke,25.52,Roanoke Railway & Electric Co.
1910,Virginia,Staunton,4.5,"Blue Ridge Light, Power & Railway Co."
1910,Virginia,Tazewell,2,Tazewell Street Railway Co.
1910,Washington,Aberdeen,12,Gray'S Harbor Railway & Light Co.
1910,Washington,Bellingham,23.2,Whatcom County Railway & Light Co.
1910,Washington,Everett,14,Puget Sound International Railway & Power Co.
1910,Washington,Everett,17,Puget Sound International Railway & Power Co.
1910,Washington,North Yakima,6,Yakima Valley Transportation Co.
1910,Washington,Olympia,4.25,Olympia Light & Power Co.
1910,Washington,Seattle,5,Loyal Railway Co
1910,Washington,Seattle,183,Seattle Electric Co.
1910,Washington,Seattle,22,"Seattle, Renton & Southern Railway Co."
1910,Washington,Spokane,247.4,Spokane & Inland Empire Railroad Co.
1910,Washington,Spokane,100.97,Washington Water Power Co.
1910,Washington,Tacoma,198.2,Puget Sound Electric Railway Co.
1910,Washington,Vancouver,12,Vancouver Traction Co.
1910,Washington,Walla Walla,26.8,Pacific Power & Light Co.
1910,West Virginia,Charleston,14,Charleston Interurban Railroad Co.
1910,West Virginia,Elkins,14,Elkins Electric Railway Co.
1910,West Virginia,Fairmont,51,Fairmont & Clarksburg Traction Co.
1910,West Virginia,Fairmont,16,Fairmont & Mannington Railroad Co.
1910,West Virginia,Grafton,3,Grafton Traction Co.
1910,West Virginia,Huntington,34,Ohio Valley Electric Railway Co.
1910,West Virginia,Morgantown,4,Morgantown & Dunkard Valley Railroad Co.
1910,West Virginia,Morgantown,12,Morgantown Interstate Railroad Co.
1910,West Virginia,Morgantown,3.75,Sabraton Railway Co.
1910,West Virginia,Morgantown,4,South Morgantown Traction Co.
1910,West Virginia,Morgantown,4.5,Union Utility Co.
1910,West Virginia,New Martinsville,11,Union Traction Co.
1910,West Virginia,Parkersburg,45,"Parkersburg, Marietta & Interurban Railway Co."
1910,West Virginia,Sistersville,5,Parkersburg & Ohio Valley Electric Railway Co.
1910,West Virginia,Wellsburg,7.5,"Wellsburg, Bethany & Washington Trac. Co."
1910,West Virginia,Wheeling,2,Bellaire Southwestern Traction Co.
1910,West Virginia,Wheeling,39,City & Elm Grove Railroad Co.
1910,West Virginia,Wheeling,13,City Railway Co.
1910,West Virginia,Wheeling,17.5,City Railway Co.
1910,West Virginia,Wheeling,9,Wheeling & Western Railway Co.
1910,West Virginia,Wheeling,44.94,Wheeling Traction Co.
1910,West Virginia,Wheeling,17.6,Wheeling Traction Co.
1910,Wisconsin,Appleton,20.4,"Wisconsin Traction, Light, Heat & Power Co."
1910,Wisconsin,Ashland,7,"Ashland Light, Power & Street Railway Co."
1910,Wisconsin,Beloit,6,Beloit Traction Co.
1910,Wisconsin,Cedarburg,60,Milwaukee Northern Railway Co.
1910,Wisconsin,Eau Claire,22,"Chippewa Valley Electric Railway, Light & Power Co"
1910,Wisconsin,Fond Du Lac,27,Eastern Wisconsin Railway & Light Co.
1910,Wisconsin,Grand Rapids,7.4,Grand Rapids Street Railroad Co.
1910,Wisconsin,Green Bay,2,Bay Shore Street Railway Co.
1910,Wisconsin,Green Bay,45,Green Bay Traction Co.
1910,Wisconsin,Janesville,7,Janesville Street Railway Co.
1910,Wisconsin,Kenosha,4.2,Kenosha Electric Railway Co.
1910,Wisconsin,La Crosse,2.38,La Crosse & Onalaska Street Railway Co.
1910,Wisconsin,La Crosse,14.5,La Crosse City Railway Co.
1910,Wisconsin,Madison,14,Southern Wisconsin Railway Co.
1910,Wisconsin,Manitowoc,9.5,Manitowoc & Northern Traction Co.
1910,Wisconsin,Merrill,1.8,Merrill Railway & Lighting Co.
1910,Wisconsin,Milwaukee,150,Milwaukee Electric Railway & Light Co.
1910,Wisconsin,Milwaukee,220,"Milwaukee Light, Heat & Traction Co."
1910,Wisconsin,Oshkosh,40,Wisconsin Electric Railway
1910,Wisconsin,Sheboygan,33,"Sheboygan Light, Power & Railway Co."
1910,Wisconsin,Sheboygan,12.61,"Sheboygan Light, Power & Railway Co."
1910,Wisconsin,Walworth,5.4,"Chicago, Harvard & Geneva Lake Railway Co."
1910,Wisconsin,Wausau,4,Wausau Street Railroad Co.
1910,Wyoming,Cheyenne,5,Cheyenne Electric Railway Co.
1911,Alabama,Anniston,10.5,Anniston Electric & Gas Co.
1911,Alabama,Birmingham,4.5,Birmingham & Edgewood Electric Railway Co.
1911,Alabama,Birmingham,133,"Birmingham Railway, Light & Power Co."
1911,Alabama,Gadsden,13,"Alabama City, Gadsden & Attala Railway Co."
1911,Alabama,Huntsville,7.5,"Huntsville, Chattanooga & Birmingham Interurban Railway, Light & Traction Co."
1911,Alabama,Mobile,61.73,Mobile Light & Railroad Co.
1911,Alabama,Montgomery,40,Montgomery Traction Co.
1911,Alabama,New Decatur,7.6,North Alabama Traction Co.
1911,Alabama,Selma,8.5,Selma Street & Suburban Railway Co.
1911,Alabama,Sheffield,11.68,Sheffield Co.
1911,Alabama,Tuscaloosa,12,Birmingham & Gulf Railway & Navigation Co.
1911,Alberta,Calgary,16.5,Calgary Street Railway
1911,Alberta,Edmonton,4.3,Edmonton Radial Railway
1911,Arizona,Bisbee,10,Warren-Bisbee Railway Co.
1911,Arizona,Douglas,10,Douglas Street Railway Co.
1911,Arizona,Phoenix,30,Phoenix Railway Co.
1911,Arizona,Prescott,2.5,Prescott & Mt. Union Railway Co.
1911,Arizona,Tucson,5,Tucson Rapid Transit Co.
1911,Arkansas,Argenta,5,Argenta Railway Co.
1911,Arkansas,Eureka Springs,4,Eureka Traction Co.
1911,Arkansas,Fort Smith,23,Fort Smith Light & Traction Co.
1911,Arkansas,Fort Smith,3,Fort Smith-Oklahoma Light & Traction Co.
1911,Arkansas,Hot Springs,13.8,"Hot Springs Street Railroad	Co."
1911,Arkansas,Little Rock,32,Little Rock Railway & Electric Co.
1911,Arkansas,Pine Bluff,9.5,Citizens' Light & Transit Co.
1911,Arkansas,Texarkana,11,Texarkana Gas & Electric Co.
1911,Arkansas,Walnut Ridge,2.5,"Walnut Ridge & Hoxie Light, Power & Transit Co."
1911,British Columbia,Nelson,3,Nelson Electric Tramway Co.
1911,British Columbia,Vancouver,154.7,British Columbia Electric Railway Co.
1911,Barbados,Bridgetown,9,Bridgetown Tramway Co.
1911,California,Bakersfield,28,Bakersfield & Ventura Railway Co.
1911,California,Bakersfield,7.5,San Joaquin Light & Power Corporation
1911,California,Chico,3,Northern Electric Railway Co.
1911,California,Eureka,6,Humboldt Transit Co.
1911,California,Exeter,31,Visalia Electric Railroad Co.
1911,California,Fresno,31.3,Fresno Traction Co.
1911,California,Glendale,2.3,Glendale & Eagle Rock Railway Co.
1911,California,Grass Valley,5.1,Nevada County Traction Co.
1911,California,Los Angeles,344.3,Los Angeles Railway Corporation
1911,California,Los Angeles,0.56,Los Angeles & Mt. Washington Railway Co.
1911,California,Los Angeles,1.5,Los Angeles & San Diego Beach Railway
1911,California,Los Angeles,561.87,Pacific Electric Railway Co.
1911,California,Monterey,6.5,Monterey & Pacific Grove Railway Co.
1911,California,Napa,34,"San Francisco, Vallejo & Napa Valley Railway Co."
1911,California,Oakland,172.81,Berkeley Traction Co.
1911,California,Oakland,27.1,"San Francisco, Oakland & San Jose Railway"
1911,California,Ontario,14.7,Ontario & San Antonio Heights Railroad Co.
1911,California,Petaluma,36.6,Petaluma & Santa Rosa Railway Co.
1911,California,Redlands,22,Redlands & Yucaipe Electric Railway Co.
